Date,Max Air Temp,Min Air Temp,Avg Air Temp,Precipitation,Avg Wind Speed,Avg Wind Direction,Max Solar Radiation,Stations,Year,Month,Week
9/23/2016,28.2,23.2,25.3,0.25,1.5,117.3,860,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,39
9/24/2016,28.3,22.3,25.4,0.51,1.9,107.1,806,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,39
9/25/2016,28.1,21.4,25.3,0,3.9,61.6,915,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,40
9/26/2016,27.5,24.6,25.9,0,3.8,73.8,915,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,40
9/27/2016,28,22.1,25.6,0,1.6,77.3,649.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,40
9/28/2016,31.2,21.3,26.2,0,2.3,191.4,795.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,40
9/29/2016,28.8,25.6,26.6,0,3.5,170.2,442,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,40
9/30/2016,28.4,22.5,25.8,53.34,2.9,186.5,980,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,9,40
10/1/2016,27.6,21.6,25,0.51,2.6,180.4,425,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,40
10/2/2016,28.7,20.6,24.9,7.37,1.8,218.5,785.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,41
10/3/2016,26.8,19.3,23.5,0,2.3,130.2,898,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,41
10/4/2016,25,22.3,23.6,0,6.1,50,302.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,41
10/5/2016,26.4,20.2,22.9,0.51,4.9,85.1,476,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,41
10/6/2016,24.6,19.7,21.9,0,4.2,103.7,323,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,41
10/7/2016,27,22.7,26,6.1,5,80.2,316.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,41
10/8/2016,26.7,19.8,24.3,39.62,8.4,142.8,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,41
10/9/2016,22.8,16.5,19.9,0,3.7,267.6,799.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,42
10/10/2016,19.2,12.6,16.5,0,3.7,104.7,799.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,42
10/11/2016,22.3,13.7,18.8,0,4,74.9,761.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,42
10/12/2016,24.2,16.9,21.3,0,4.1,67.9,860,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,42
10/13/2016,25,16.8,20.2,0,1.4,153.7,763.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,42
10/14/2016,22.8,17.6,20.6,0,4,81.5,815,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,42
10/15/2016,21.3,18.6,20.2,0,4.2,49.1,765.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,42
10/16/2016,23.8,16.8,20.3,0,2.1,91.2,733,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,43
10/17/2016,25.8,17,21,0,1.4,136.6,727.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,43
10/18/2016,27.4,16.8,22.2,0,1.8,224.6,729.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,43
10/19/2016,27.3,18.8,22.9,0,1.8,211.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,43
10/20/2016,25.8,19,22.4,0,2,70.6,714,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,43
10/21/2016,26.2,15.8,21.6,0,2.6,218.1,698.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,43
10/22/2016,19,11.9,15.3,0,3.3,293.4,744.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,43
10/23/2016,20.1,9.7,15.6,0,2.3,232.1,741.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,44
10/24/2016,22.8,18.6,20.5,0,4.7,251.5,714.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,44
10/25/2016,19.4,14.8,17.3,0,3.3,95.5,714.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,44
10/26/2016,21.9,17.1,19.3,0,3.2,65.5,697.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,44
10/27/2016,24.1,16.7,20.7,0,1.9,148,605.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,44
10/28/2016,24.6,18.8,21.8,0,2.7,222.2,664.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,44
10/29/2016,23.8,16.9,20.4,0,2.1,124,686.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,44
10/30/2016,25,18.1,21.9,0,3.6,237.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,45
10/31/2016,22.7,18.9,20.9,0,4.4,136.5,729.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,10,45
11/1/2016,22.1,17.9,19.7,0,3.5,65.4,693.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,45
11/2/2016,23.2,17.1,20.1,0,1.8,115.6,618.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,45
11/3/2016,24.9,17.6,21.7,0,3.5,244.3,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,45
11/4/2016,22.2,15.6,19.1,0.25,4.7,142.7,806,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,45
11/5/2016,18.3,11.5,15.1,0,3.3,102.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,45
11/6/2016,19.2,9.4,13.6,0,1.3,174.4,680.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,46
11/7/2016,17.3,10.1,14.7,0,3.4,99,659.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,46
11/8/2016,15.9,7.8,11.9,0,1.6,187.7,673.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,46
11/9/2016,18.3,9.7,14.7,0,2.6,283.8,248.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,46
11/10/2016,16.2,7.7,11.5,0,2.1,244.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,46
11/11/2016,19.6,11.5,16,0,3.2,252.8,496.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,46
11/12/2016,18.1,12.2,14.2,0,5.7,54.6,741.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,46
11/13/2016,16.5,8.8,12,41.4,3.8,93.8,355.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,47
11/14/2016,17.6,13.1,15.4,7.37,2.7,204.6,489.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,47
11/15/2016,16.3,10.3,13.6,0,1.4,253.5,571.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,47
11/16/2016,18.4,8.8,13.1,0,1.3,248,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,47
11/17/2016,17.4,9.1,12.6,0,1.6,210.1,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,47
11/18/2016,20.1,8.3,14.3,0,1.4,262.8,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,47
11/19/2016,20.7,9.1,17.2,0,4.5,255.8,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,47
11/20/2016,13.2,5.5,9.1,0,3,293.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,48
11/21/2016,14.7,2.9,7.9,0,1.6,275.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,48
11/22/2016,11.2,2.2,6.7,0,1.3,150.5,626.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,48
11/23/2016,17.3,4,11.5,0,1.8,108.6,704.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,48
11/24/2016,21,12.9,17.4,0.51,1.9,195.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,48
11/25/2016,20.7,15.1,17.6,0,1.9,232.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,48
11/26/2016,18.2,9,14.6,1.02,2.2,196.5,602,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,48
11/27/2016,11.6,3.4,7.7,0,1.9,131.8,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,49
11/28/2016,18.5,3.9,13.5,0,2.3,131.3,357.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,49
11/29/2016,22.5,18.3,19.7,0.76,5.1,188.9,377.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,49
11/30/2016,20.9,18.4,19.6,1.52,4.2,202.3,306.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,11,49
12/1/2016,21.2,13,17.4,3.05,5,249.8,583.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,49
12/2/2016,14.4,7.5,10.9,0,2.4,221.9,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,49
12/3/2016,10.6,6.5,8.9,0,2,177.5,602.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,49
12/4/2016,16.8,9.2,12,0.76,3.4,83.6,132.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,50
12/5/2016,19.2,11.9,15.3,20.07,3.9,149,523.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,50
12/6/2016,18.9,11.2,15.5,24.64,4.6,156.6,268.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,50
12/7/2016,14.6,7.5,10.8,0,1.6,197.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,50
12/8/2016,15.2,6.3,11.8,0,1.9,247.5,595.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,50
12/9/2016,7.6,2,5,0,1.7,215.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,50
12/10/2016,7.5,0,2.9,0,1.5,165.8,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,50
12/11/2016,16,1.3,10.6,0.25,2.8,107.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,51
12/12/2016,18.9,14.6,16.7,25.91,3.6,225.7,501.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,51
12/13/2016,15.2,12.5,13.9,0,2.8,111.2,163.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,51
12/14/2016,13.4,10.3,11.7,6.86,2.2,141.3,581.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,51
12/15/2016,11.6,1.1,8.1,0,2.5,223.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,51
12/16/2016,13.8,-1.2,4.9,0.76,3.8,92.3,564.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,51
12/17/2016,17.1,5.3,12.2,16,2.2,178.2,278.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,51
12/18/2016,18.1,15,17.1,0,3.7,219.8,268.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,52
12/19/2016,17,3.3,7.8,0.25,4.8,94.4,78.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,52
12/20/2016,5.9,3,4.5,2.29,2.5,151.9,142.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,52
12/21/2016,10.8,1.6,5.4,0.25,1.3,222,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,52
12/22/2016,15.2,2.2,9.5,0,2.5,272.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,52
12/23/2016,14.1,8.9,11.3,0,4.9,56.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,52
12/24/2016,19.6,12.3,15.5,0,1.9,199.8,448.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,52
12/25/2016,15.5,11.5,13.2,0,3.1,99.8,489.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,53
12/26/2016,14.7,11.1,12.9,0.25,4.2,50.4,187.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,53
12/27/2016,17.4,13.9,15.7,4.32,3.6,210.8,479.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,53
12/28/2016,15.8,12.6,14.4,0,2.3,142.8,559.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,53
12/29/2016,17.9,8.3,13.8,0,4.1,202.6,183.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,53
12/30/2016,10.9,3.4,7.7,0,3.4,296,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,53
12/31/2016,15.1,2,9.4,0,1.9,187.5,643,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2016,12,53
1/1/2017,15.7,10.3,13.3,0.51,2.1,154.5,268.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,1
1/2/2017,17.9,15.1,16.7,9.14,2.3,159.5,197.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,1
1/3/2017,18,14.7,16.2,0.76,3.9,188.8,217.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,1
1/4/2017,17.1,10.8,14.5,0,3.4,262,588.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,1
1/5/2017,13.7,7.9,11.1,0,3.9,81.6,585.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,1
1/6/2017,12.4,7.6,9.9,0,3.3,137.1,404.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,1
1/7/2017,8.9,-3.2,1.7,14.22,4.6,157.6,108.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,1
1/8/2017,-0.1,-5.4,-3,0,2,225.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,2
1/9/2017,3.6,-4.6,-0.6,0,2.4,124.2,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,2
1/10/2017,11.3,-0.1,7.1,0.76,2.3,107.3,598.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,2
1/11/2017,18.4,9.7,14,1.02,1.8,180.8,562.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,2
1/12/2017,18.1,10.6,14.3,0,2.1,206.2,278.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,2
1/13/2017,17,11.5,14.2,0.25,1.9,252.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,2
1/14/2017,13.3,8.7,11.2,0,3,81.7,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,2
1/15/2017,14.6,7.7,11.6,0,2.1,131.1,438.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,3
1/16/2017,12.3,10.7,11.7,0,4.2,43.9,324.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,3
1/17/2017,19.3,11.3,14.3,0,2.4,128.9,664.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,3
1/18/2017,16.6,12.7,14.8,0,4.6,214.1,517,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,3
1/19/2017,14,8.7,11.9,0,2.4,63.5,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,3
1/20/2017,20.2,11.5,15.5,0,1.8,139.4,533.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,3
1/21/2017,18,13.9,15.7,0.76,2.1,169.7,333.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,3
1/22/2017,16.7,13.9,14.8,32.77,2.6,205.7,173.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,4
1/23/2017,17.8,11.1,14.1,1.78,4.3,236.1,632.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,4
1/24/2017,17.1,7.7,12.2,0,2.9,286.9,654.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,4
1/25/2017,16.3,6.2,13,0,3.8,245.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,4
1/26/2017,17.1,12.4,15.8,1.02,8,240.4,278.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,4
1/27/2017,12.8,4,9.8,0,3.2,275.5,646.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,4
1/28/2017,10.9,3.5,8,0,4.7,269.3,643.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,4
1/29/2017,12.5,9.1,11,0,7.2,249.2,639.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,5
1/30/2017,10.9,3.8,8.2,0,4.7,275.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,5
1/31/2017,16,9.3,13.6,0,8.1,227.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,1,5
2/1/2017,16.9,12.7,14.4,0,5.4,229.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,5
2/2/2017,17.4,12.8,14.7,0,4,233.9,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,5
2/3/2017,14,6.4,9.8,0.51,3.2,94.8,156.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,5
2/4/2017,9,0.6,5,0,4.5,95.2,702.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,5
2/5/2017,13.1,4.3,9.6,0,3.2,186.3,680.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,6
2/6/2017,15.5,5.7,10.4,0,1.4,230.4,697.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,6
2/7/2017,17.7,7.4,13,0,2.1,209.3,653.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,6
2/8/2017,16.4,13.9,15,5.84,4,212.8,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,6
2/9/2017,15.8,5,12.8,1.52,4.9,274.1,827,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,6
2/10/2017,12.4,1.4,5.9,0,3,169.5,711.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,6
2/11/2017,16.5,11.7,14,0,6.2,231.4,722.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,6
2/12/2017,17.1,14.1,15.3,0,6.6,231.5,651.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,7
2/13/2017,16.6,4,12.7,0,2.1,240,744.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,7
2/14/2017,16.3,2,10.2,0,1.5,166.9,738.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,7
2/15/2017,16.2,8.1,13,6.86,4.2,246.9,261.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,7
2/16/2017,14.1,2.4,8.2,0,2.4,282.2,745,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,7
2/17/2017,15.1,4.5,11.1,0,2.4,185.2,748.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,7
2/18/2017,17.8,11.5,14.5,0,3.3,234.6,782.3,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,7
2/19/2017,18.2,10.2,14.2,0,2.4,269.9,808,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,8
2/20/2017,16.9,11.3,14.3,0,2.4,125,741.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,8
2/21/2017,15.7,12.8,14.3,0,3.1,50.1,741.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,8
2/22/2017,20.7,14.4,16.9,0,2,90,761.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,8
2/23/2017,19.7,15,16.8,0,2.4,48.9,785.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,8
2/24/2017,20.3,14.9,16.9,0,2.6,64.3,854,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,8
2/25/2017,21.9,12.3,16.7,0,3.6,205.8,721,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,8
2/26/2017,16.3,4.8,11.3,0,2,240.7,806,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,9
2/27/2017,17.8,4,12.9,0,2.4,88.9,952,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,9
2/28/2017,21.4,15.6,18.4,11.43,2.4,150.3,877,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,2,9
3/1/2017,20.7,17,18.5,0.25,5.4,205.5,755,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,9
3/2/2017,19.5,6.2,13.9,5.59,3.1,265.9,394.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,9
3/3/2017,15.3,5.8,10.8,0,3.1,202.7,830,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,9
3/4/2017,9.6,3,6.9,0,2.7,124.4,827,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,9
3/5/2017,12.4,1.2,8,0,2.5,115.7,796.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,10
3/6/2017,17.8,5.5,13,0,1.6,117.5,908,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,10
3/7/2017,21.4,13.7,17.2,0,3.3,185.9,803,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,10
3/8/2017,20.9,13.2,17.3,0,3.5,235.4,775.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,10
3/9/2017,19.9,7.4,13.8,0,1.6,179,850,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,10
3/10/2017,22.7,9.7,16.9,0,4.3,218.8,884,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,10
3/11/2017,12.3,6.7,9.3,0,2.2,135.7,833,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,10
3/12/2017,10.8,2.5,5.9,9.14,3.5,110.2,199.1,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,11
3/13/2017,17.7,7.5,13.4,33.27,4.4,71.6,547.7,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,11
3/14/2017,13.7,4.9,10,0.76,3.8,286.7,1141,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,11
3/15/2017,7,-0.9,3.3,0,3.9,293.4,888,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,11
3/16/2017,9.2,-0.8,4.8,0,2.6,271.6,895,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,11
3/17/2017,14.2,2.4,9.3,0,3.1,178.7,888,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,11
3/18/2017,16.2,13.3,14.8,0,6.3,231.6,452.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,11
3/19/2017,15.1,7.2,11.3,0,2.6,192.2,1122,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,12
3/20/2017,14.5,4.7,10.4,0,2.4,184.9,884,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,12
3/21/2017,19,12.9,15.8,0,4.4,231.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,12
3/22/2017,18.6,10.2,14.8,2.03,4.5,148.7,1034,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,12
3/23/2017,11.9,9.1,10.4,0,5.4,56.6,902,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,12
3/24/2017,19.8,11.1,14.8,0,2.4,86.6,877,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,12
3/25/2017,23,12.9,17.4,0,1.5,181,545.8,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,12
3/26/2017,22.4,15,18.1,0,1.9,156.6,1037,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,13
3/27/2017,25.2,12.2,18.5,0,1.6,179.5,1085,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,13
3/28/2017,21.3,16.3,18.1,0,4,220.7,1010,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,13
3/29/2017,19.7,16.2,17.5,0,3.1,122.8,927,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,13
